id;area_conocimiento_id;padre_id;titulo;orden;trimestre
2502110000;2502;;Historia;11;2do TRIM
2502120000;2502;;Estado Plurinacional;12;3er TRIM
2502130000;2502;;Sociedad Plural;13;3er TRIM
2503010000;2503;;Dibujo Artístico;1;1er TRIM
2503020000;2503;;Dibujo Técnico;2;2do TRIM
2503030000;2503;;Pintura;3;3er TRIM
2503040000;2503;;Escultura;4;3er TRIM
2503050000;2503;;Manualidades;5;3er TRIM
2504010000;2504;;Gimnasia Educativa;1;1er TRIM
2504020000;2504;;Mini Atletismo;2;1er TRIM
2504030000;2504;;Fútbol De Salón;3;1er TRIM
2504040000;2504;;Juegos Motores;4;1er TRIM
2504050000;2504;;Mini Baloncesto;5;2do TRIM
2504060000;2504;;Mini Voleibol;6;2do TRIM
2504070000;2504;;Mini Fútbol;7;3er TRIM
2504080000;2504;;Deportes Individuales;8;3er TRIM
2505010000;2505;;Técnica Vocal;1;1er TRIM
2505020000;2505;;Himnos Y Marchas;2;1er TRIM
2505030000;2505;;Canciones;3;1er TRIM
2505040000;2505;;Elementos De La Música;4;1er TRIM
2505050000;2505;;Práctica Vocal;5;2do TRIM
2505060000;2505;;Escritura Musical;6;2do TRIM
2505070000;2505;;Instrumentos;7;2do TRIM
2505080000;2505;;Ritmos Y Danzas;8;3er TRIM
2505090000;2505;;Lectura Musical;9;3er TRIM
2505100000;2505;;Práctica Instrumental;10;3er TRIM
2505110000;2505;;Danzas De Bolivia;11;3er TRIM
2506010000;2506;;Números Y Operaciones;1;1er TRIM
2506020000;2506;;Fracciones;2;1er TRIM
2506030000;2506;;Geometría;3;1er TRIM
2506040000;2506;;Razones Y Proporciones;4;2do TRIM
2506050000;2506;;Medidas;5;2do TRIM
2506060000;2506;;Estadística;6;3er TRIM
2507010000;2507;;Tecnologías Propias;1;1er TRIM
2507020000;2507;;Alimentación;2;1er TRIM
2507030000;2507;;Robótica;3;1er TRIM
2507040000;2507;;Tic;4;2do TRIM
2507050000;2507;;Herramientas Tic;5;3er TRIM
2508010000;2508;;Tierra;1;1er TRIM
2508020000;2508;;Saneamiento Básico;2;1er TRIM
2508030000;2508;;Gestión De Riesgos;3;1er TRIM
2508040000;2508;;Materia Y Energía;4;1er TRIM
2508050000;2508;;Cuerpo Humano;5;2do TRIM
2508060000;2508;;Nutrición;6;2do TRIM
2508070000;2508;;Biodiversidad;7;3er TRIM
2508080000;2508;;Tierra Y Cosmos;8;3er TRIM
2509010000;2509;;Expresiones Religiosas;1;1er TRIM
2509020000;2509;;Misión De Jesús;2;1er TRIM
2509030000;2509;;Justicia Cristiana;3;1er TRIM
2509040000;2509;;Valores Comunitarios;4;2do TRIM
2509050000;2509;;Ceremonias Y Ritos;5;2do TRIM
2509060000;2509;;La Iglesia;6;2do TRIM
2509070000;2509;;Cuidado Ambiental;7;3er TRIM
2509080000;2509;;Identidad;8;3er TRIM
2509090000;2509;;Proyecto De Vida;9;3er TRIM
2601010000;2601;;La Canción;1;1er TRIM
2601020000;2601;;Ortografía;2;1er TRIM
2601030000;2601;;Lingüística;3;1er TRIM
2601040000;2601;;Técnicas De Estudio;4;1er TRIM
2601050000;2601;;El Cuento De Miedo;5;1er TRIM
2601060000;2601;;Gramática;6;1er TRIM
2601070000;2601;;La Mesa Redonda;7;1er TRIM
2601080000;2601;;Lengua Originaria;8;1er TRIM
2601090000;2601;;Lengua Extranjera;9;1er TRIM
2601100000;2601;;El Mito;10;1er TRIM
2601110000;2601;;El Sociodrama;11;1er TRIM
2601120000;2601;;El Texto Expositivo-Científico;12;2do TRIM
2601130000;2601;;Semántica;13;2do TRIM
2601140000;2601;;El Afiche;14;2do TRIM
2601150000;2601;;Puntuación;15;2do TRIM
2601160000;2601;;El Discurso;16;2do TRIM
2601170000;2601;;La Novela Corta;17;2do TRIM
2601180000;2601;;Cohesión Textual;18;2do TRIM
2601190000;2601;;La Tertulia;19;2do TRIM
2601200000;2601;;La Autobiografía;20;3er TRIM
2601210000;2601;;El Testimonio;21;3er TRIM
2601220000;2601;;El Texto Dramático;22;3er TRIM
2601230000;2601;;El Teatro;23;3er TRIM
2601240000;2601;;Redacción;24;3er TRIM
2601250000;2601;;Sociedad Digital;25;3er TRIM
2602010000;2602;;Abya Yala;1;1er TRIM
2602020000;2602;;Época Colonial;2;1er TRIM
2602030000;2602;;Historia Territorial;3;1er TRIM
2602040000;2602;;Historia Nacional;4;2do TRIM
2602050000;2602;;Seguridad Vial;5;2do TRIM
2602060000;2602;;Ética Y Sociedad;6;2do TRIM
2602070000;2602;;Economía;7;3er TRIM
2602080000;2602;;Política;8;3er TRIM
2602090000;2602;;Derechos Humanos;9;3er TRIM
2602100000;2602;;Democracia;10;3er TRIM
2602110000;2602;;Desarrollo Nacional;11;3er TRIM
2603010000;2603;;Dibujo Técnico;1;1er TRIM
2603020000;2603;;Historia Del Arte;2;1er TRIM
2603030000;2603;;Dibujo Artístico;3;2do TRIM
2603040000;2603;;Caligrafía;4;2do TRIM
2603050000;2603;;Pintura;5;2do TRIM
2603060000;2603;;Escultura;6;3er TRIM
2603070000;2603;;Manualidades;7;3er TRIM
2604010000;2604;;Gimnasia Educativa;1;1er TRIM
2604020000;2604;;Mini Atletismo;2;1er TRIM
2604030000;2604;;Fútbol De Salón;3;1er TRIM
2604040000;2604;;Juegos Motores;4;1er TRIM
2604050000;2604;;Baloncesto;5;2do TRIM
2604060000;2604;;Voleibol;6;2do TRIM
2604070000;2604;;Fútbol;7;3er TRIM
2604080000;2604;;Deportes Individuales;8;3er TRIM
2605010000;2605;;Técnica Vocal;1;1er TRIM
2605020000;2605;;Himnos Y Marchas;2;1er TRIM
2605030000;2605;;Canto Vocal;3;1er TRIM
2605040000;2605;;Apreciación;4;1er TRIM
2605050000;2605;;Mensaje Musical;5;2do TRIM
2605060000;2605;;Escritura Musical;6;2do TRIM
2605070000;2605;;Rítmica;7;2do TRIM
2605080000;2605;;Práctica Instrumental;8;2do TRIM
2605090000;2605;;Ritmos Y Danzas;9;3er TRIM
2605100000;2605;;Folklore;10;3er TRIM
2605110000;2605;;Danza;11;3er TRIM
2606010000;2606;;Números Y Operaciones;1;1er TRIM
2606020000;2606;;Números Enteros;2;1er TRIM
2606030000;2606;;Geometría;3;1er TRIM
2606040000;2606;;Áreas Y Volumen;4;1er TRIM
2606050000;2606;;Razones Y Proporciones;5;2do TRIM
2606060000;2606;;Porcentajes;6;2do TRIM
2606070000;2606;;Medidas;7;2do TRIM
2606080000;2606;;Potenciación;8;3er TRIM
2606090000;2606;;Radicación;9;3er TRIM
2606100000;2606;;Estadística;10;3er TRIM
2607010000;2607;;Tecnologías Propias;1;1er TRIM
2607020000;2607;;Robótica;2;1er TRIM
2607030000;2607;;Herramientas Tic;3;3er TRIM
2608010000;2608;;Salud Integral;1;1er TRIM
2608020000;2608;;Biología;2;1er TRIM
2608030000;2608;;Nutrición;3;1er TRIM
2608040000;2608;;Tierra;4;2do TRIM
2608050000;2608;;Saneamiento;5;2do TRIM
2608060000;2608;;Medio Ambiente;6;2do TRIM
2608070000;2608;;Gestión De Riesgos;7;2do TRIM
2608080000;2608;;Química;8;2do TRIM
2608090000;2608;;Física;9;2do TRIM
2608100000;2608;;Botánica;10;3er TRIM
2608110000;2608;;Ecosistemas;11;3er TRIM
2608120000;2608;;Tierra Y Cosmos;12;3er TRIM
2609010000;2609;;Tradiciones;1;1er TRIM
2609020000;2609;;Valores;2;1er TRIM
2609030000;2609;;Espiritualidad Nypi;3;2do TRIM
2609040000;2609;;Convivencia;4;2do TRIM
2609050000;2609;;La Biblia;5;2do TRIM
2609060000;2609;;Identidad;6;3er TRIM
2609070000;2609;;Dignidad Humana;7;3er TRIM
3101010000;3101;;Astronomía: Nuestro Lugar En El Universo;1;1er TRIM
3101020000;3101;;La Biología Como Ciencia En La Vida Y Para La Vida;2;1er TRIM
3101030000;3101;;La Diversidad De Seres Vivos Que Habitan En La Tierra;3;1er TRIM
3101040000;3101;;La Célula: Unidad Anatómica, Funcional Y Genética Para La Preservación De La Vida;4;2do TRIM
3101050000;3101;;Sexualidad Humana Integral Y Holística;5;2do TRIM
3101060000;3101;;La Química En Armonía Con La Vida Y La Tierra;6;2do TRIM
3101070000;3101;;Transformación Química Y Sustentable De La Materia;7;2do TRIM
3101080000;3101;;Matemática Aplicada A Las Ciencias Naturales;8;3er TRIM
3101090000;3101;;Estudio De Los Suelos En La Tierra: Geología;9;3er TRIM
3101100000;3101;;Ecología: Relaciones De Interdependencia En La Tierra;10;3er TRIM
3201010000;3201;;Sexualidad Humana Integral Y Holística;1;1er TRIM
3201020000;3201;;Cuidado De La Vida: Alimentos Y Nutrientes Que Requieren Los Seres Vivos;2;1er TRIM
3201030000;3201;;Biología De Los Sistemas Sensoriales: Estesiología;3;1er TRIM
3201040000;3201;;Transformaciones Químicas: Mezcla Y Sustancia;4;2do TRIM
3201050000;3201;;Elementos Químicos De La Naturaleza;5;2do TRIM
3201060000;3201;;Matemática Aplicada A Las Ciencias Naturales;6;2do TRIM
3201070000;3201;;Incidencia Del Calor En La Naturaleza: Termología Y Calor;7;2do TRIM
3201080000;3201;;Incidencia De La Astronomía En La Naturaleza: El Sistema Solar;8;3er TRIM
3201090000;3201;;Flujo De Energía En La Tierra;9;3er TRIM
3201100000;3201;;Interacción De La Vida En El Espacio Geográfico;10;3er TRIM
3301010000;3301;;Armonía En La Organización De Los Sistemas Orgánicos De Los Animales;1;1er TRIM
3301020000;3301;;Control De Las Funciones Corporales: El Sistema Nervioso En Interacción Con La Naturaleza;2;1er TRIM
3301030000;3301;;Funciones De Relación En Los Animales: Sistemas Sensoriales;3;1er TRIM
3301040000;3301;;El Sistema Circulatorio;4;2do TRIM
3301050000;3301;;El Proceso De Respiración En Los Animales;5;2do TRIM
3301060000;3301;;El Sistema Excretor En La Eliminación De Desechos;6;2do TRIM
3301070000;3301;;Función De Nutrición: Transformación De Los Alimentos Para La Salud Comunitaria;7;3er TRIM
3301080000;3301;;Los Fenómenos Cíclicos De La Tierra Y El Uso Sustentable De Los Recursos Naturales;8;3er TRIM
3301090000;3301;;Efectos Del Cambio Climático En La Tierra;9;3er TRIM
3301100000;3301;;Preservación Y Conservación De Los Recursos Del Medio Ambiente;10;3er TRIM
3401010000;3401;;Complejidad Y Cuidado Del Sistema Humano En Complementariedad Con La Naturaleza;1;1er TRIM
3401020000;3401;;Sistema De La Locomoción: Esqueleto De Los Animales;2;1er TRIM
3401030000;3401;;El Sistema Articular;3;1er TRIM
3401040000;3401;;El Sistema Muscular;4;1er TRIM
3401050000;3401;;Anatomía Y Fisiología De Las Glándulas Del Sistema Exocrino;5;2do TRIM
3401060000;3401;;Mecanismo De Defensa Del Organismo Humano Contra Las Enfermedades;6;2do TRIM
3401070000;3401;;Derechos Sexuales Y Derechos Reproductivos;7;2do TRIM
3401080000;3401;;La Biodiversidad En Bolivia, Conservación Y Protección;8;3er TRIM
3501010000;3501;;Unidad Biológica De La Vida: Organización Y Funciones De La Célula;1;1er TRIM
3501020000;3501;;Reproducción Celular;2;1er TRIM
3501030000;3501;;Energía Y Metabolismo Celular;3;1er TRIM
3501040000;3501;;Salud Sexual Y Salud Reproductiva Integral Y Comunitaria;4;2do TRIM
3501050000;3501;;Sexualidad Humana;5;2do TRIM
3501060000;3501;;Estudio De Los Tejidos Orgánicos De Los Vegetales;6;2do TRIM
3501070000;3501;;Estructura Y Procesos Vitales En Las Plantas;7;3er TRIM
3501080000;3501;;Uso Sustentable De Los Recursos De La Tierra;8;3er TRIM
3501090000;3501;;Regiones Ecológicas De Bolivia;9;3er TRIM
3601010000;3601;;Genética: Patrones De Herencia Y La Variabilidad;1;1er TRIM
3601020000;3601;;Genética De Los Seres Vivos;2;1er TRIM
3601030000;3601;;Ingeniería Genética Y Biotecnología: Impacto Socioambiental;3;1er TRIM
3601040000;3601;;La Evolución De Los Seres Vivos Y Eras Geológicas;4;1er TRIM
3601050000;3601;;Salud Y Enfermedad: Prevención De Las Enfermedades Transmisibles;5;2do TRIM
3601060000;3601;;La Salud Y La Enfermedad: Prevención De Las Enfermedades No Transmisibles;6;2do TRIM
3601070000;3601;;Medidas De Atención A La Salud En La Comunidad;7;2do TRIM
3601080000;3601;;Microbiología Y Su Importancia En La Tierra;8;3er TRIM
3601090000;3601;;Prevención Y Control De Enfermedades Endémicas Del Estado Plurinacional De Bolivia;9;3er TRIM
3601100000;3601;;Diversidad Del Reino Animal;10;3er TRIM
3601110000;3601;;Interacciones De La Vida En La Tierra: Ecología;11;3er TRIM
3601120000;3601;;Gestión Ambiental Como Medida De Mitigación De Desastres Naturales;12;3er TRIM
3302010000;3302;;Matemática Aplicada A La Física En Mediciones;1;1er TRIM
3302020000;3302;;Mediciones Y Errores En Las Experiencias Productivas;2;1er TRIM
3302030000;3302;;Trigonometría Básica Aplicada A La Física;3;2do TRIM
3302040000;3302;;Análisis Vectorial I (Métodos Gráficos);4;2do TRIM
3302050000;3302;;Análisis Vectorial Ii (Métodos Analíticos);5;2do TRIM
3302060000;3302;;Ondas;6;3er TRIM
3302070000;3302;;Óptica Geométrica;7;3er TRIM
3302080000;3302;;Calor Y Temperatura;8;3er TRIM
3402010000;3402;;El Movimiento Como Principio Fundamental Del Universo Y El Cosmos;1;1er TRIM
3402020000;3402;;Movimiento Rectilíneo Uniforme (Mru);2;1er TRIM
3402030000;3402;;Movimiento Rectilíneo Uniformemente Variado (Mruv);3;1er TRIM
3402040000;3402;;Movimiento Vertical Como Fenómeno Gravitacional;4;2do TRIM
3402050000;3402;;Movimiento De Parabólico;5;2do TRIM
3402060000;3402;;Movimiento Circular Uniforme (Mcu);6;3er TRIM
3402070000;3402;;Movimiento Circular Uniformemente Variado (Mcuv);7;3er TRIM
3502010000;3502;;Fuerzas En Equilibrio Y Su Interacción Con La Naturaleza;1;1er TRIM
3502020000;3502;;Dinámica Lineal En Los Procesos Productivos;2;1er TRIM
3502030000;3502;;Dinámica Circular En El Avance Tecnológico;3;1er TRIM
3502040000;3502;;El Trabajo Mecánico Y Sus Aplicaciones En El Entorno Industrial;4;2do TRIM
3502050000;3502;;La Energía Mecánica Sostenible Y Sustentable En La Comunidad;5;2do TRIM
3502060000;3502;;Potencia Mecánica En El Desarrollo Industrial;6;2do TRIM
3502070000;3502;;Impulso Y Cantidad De Movimiento;7;3er TRIM
3502080000;3502;;Hidrostática;8;3er TRIM
3502090000;3502;;Hidrodinámica;9;3er TRIM
3602010000;3602;;Electrostática Como Fenómeno De La Naturaleza;1;1er TRIM
3602020000;3602;;Campo Eléctrico Y Las Fuerzas Eléctricas;2;1er TRIM
3602030000;3602;;Potencial Eléctrico;3;1er TRIM
3602040000;3602;;Capacitancia;4;2do TRIM
3602050000;3602;;Electrodinámica En Los Procesos Productivos De La Región;5;2do TRIM
3602060000;3602;;Resistencia Eléctrica Y Diferencia De Potencial;6;2do TRIM
3602070000;3602;;La Energía Y Potencia De La Corriente Eléctrica En Nuestra Comunidad;7;3er TRIM
3602080000;3602;;Circuitos De Corriente Eléctrica Para El Avance Tecnológico;8;3er TRIM
3602090000;3602;;Fundamentos Teóricos De Campo Magnético Y Electromagnetismo En La Naturaleza;9;3er TRIM
3303010000;3303;;La Química En Nuestro Entorno;1;1er TRIM
3303020000;3303;;Compuestos Binarios Oxigenados, Óxidos Básicos Y Casos Especiales;2;1er TRIM
3303030000;3303;;Compuestos Binarios Oxigenados, Óxidos O Anhídridos;3;1er TRIM
3303040000;3303;;Óxidos Anfóteros;4;1er TRIM
3303050000;3303;;Compuestos Binarios Hidrogenados;5;1er TRIM
3303060000;3303;;Hidróxidos O Bases;6;2do TRIM
3303070000;3303;;Ácidos Oxácidos;7;2do TRIM
3303080000;3303;;Casos Especiales De Los Oxácidos;8;2do TRIM
3303090000;3303;;Derivados De Los Oxácidos;9;2do TRIM
3303100000;3303;;Iones Cationes Y Aniones;10;3er TRIM
3303110000;3303;;Sales Oxisales Neutras Y Acidas;11;3er TRIM
3303120000;3303;;Sales Haloideas Neutras Y Acidas;12;3er TRIM
3403010000;3403;;Sales Oxisales Básicas Y Dobles;1;1er TRIM
3403020000;3403;;Sales Haloideas Básicas Y Dobles;2;1er TRIM
3403030000;3403;;Tabla Periódica De Los Elementos Químicos En La Naturaleza;3;1er TRIM
3403040000;3403;;Estructura Del Átomo Y Configuración Electrónica De Los Elementos Químicos;4;2do TRIM
3403050000;3403;;Enlaces Químicos;5;2do TRIM
3403060000;3403;;Reacciones Químicas En Procesos Productivos;6;3er TRIM
3403070000;3403;;Igualación De Ecuaciones Químicas En Procesos Productivos;7;3er TRIM
3503010000;3503;;Átomos, Moles Y Moléculas De Las Sustancias;1;1er TRIM
3503020000;3503;;Estequiometria, Leyes Gravimétricas;2;1er TRIM
3503030000;3503;;El Estado Gaseoso, Leyes Volumétricas En La Tierra;3;2do TRIM
3503040000;3503;;Soluciones Químicas;4;2do TRIM
3503050000;3503;;Propiedades Coligativas De Las Soluciones En La Comunidad;5;3er TRIM
3503060000;3503;;Cinética Y Equilibrio Químico (Ácidos - Básico En Procesos Productivos);6;3er TRIM
3603010000;3603;;Química Del Carbono;1;1er TRIM
3603020000;3603;;Propiedades Del Átomo De Carbono;2;1er TRIM
3603030000;3603;;Hidrocarburos Saturados E Insaturados Alifáticos (Alcanos, Alquenos Y Alquinos);3;1er TRIM
3603040000;3603;;Hidrocarburos Saturados E Insaturados Aromáticos (Alcanos, Alquenos Y Alquinos);4;2do TRIM
3603050000;3603;;Funciones Orgánicas Oxigenadas I (Alcoholes, Éteres, Aldehídos Y Cetonas);5;2do TRIM
3603060000;3603;;Funciones Orgánicas Oxigenadas Ii (Ácidos Carboxílicos, Esteres);6;3er TRIM
3603070000;3603;;Sustancias Orgánicas Nitrogenadas Y Sales Orgánicas (Aminas, Amidas Y Nitrilos);7;3er TRIM
3104010000;3104;;La Comunicación;1;1er TRIM
3104020000;3104;;El Lenguaje;2;1er TRIM
3104030000;3104;;Tipos De Lenguaje;3;1er TRIM
3104040000;3104;;Unidades Mínimas De La Lengua;4;1er TRIM
3104050000;3104;;La Palabra Y La Sílaba;5;1er TRIM
3104060000;3104;;Formación De Las Palabras;6;1er TRIM
3104070000;3104;;La Oración;7;1er TRIM
3104080000;3104;;Cuadro Fonológico (Lo);8;1er TRIM
3104090000;3104;;Saludos (Lo);9;1er TRIM
3104100000;3104;;Taller De Ortografía;10;1er TRIM
3104110000;3104;;Taller De Lectura;11;1er TRIM
3104120000;3104;;Taller De Escritura Y Caligrafia;12;1er TRIM
3104130000;3104;;Oralidad Y Literatura Del Estado Plurinacional De Bolivia;13;2do TRIM
3104140000;3104;;Épocas De La Literatura Boliviana;14;2do TRIM
3104150000;3104;;Principales Escritores Bolivianos Y Sus Obras;15;2do TRIM
3104160000;3104;;Tradición Oral;16;2do TRIM
3104170000;3104;;Los Números (Lo);17;2do TRIM
3104180000;3104;;Los Colores (Lo);18;2do TRIM
3104190000;3104;;Denotación Y Connotación;19;3er TRIM
3104200000;3104;;Los Minimedios;20;3er TRIM
3104210000;3104;;El Cómic;21;3er TRIM
3104220000;3104;;Funciones De Las Imágenes;22;3er TRIM
3104230000;3104;;Usos Responsable De Las Redes Sociales;23;3er TRIM
3104240000;3104;;Los Días De La Semana, Meses (Lo);24;3er TRIM
3104250000;3104;;Partes Del Cuerpo Humano (Lo);25;3er TRIM
3204010000;3204;;Naturaleza Del Lenguaje En Diversos Contextos Lingüísticos;1;1er TRIM
3204020000;3204;;La Lingüística;2;1er TRIM
3204030000;3204;;Categorías Gramaticales Variables;3;1er TRIM
3204040000;3204;;La Oración Simple;4;1er TRIM
3204050000;3204;;Objetos De La Casa Y El Colegio (Lo);5;1er TRIM
3204060000;3204;;Taller De Lectura;6;1er TRIM
3204070000;3204;;Taller De Escritura Y Caligrafia;7;1er TRIM
3204080000;3204;;Taller De Ortografía;8;1er TRIM
3204090000;3204;;Géneros Literarios;9;2do TRIM
3204100000;3204;;Tipos De Textos;10;2do TRIM
3204110000;3204;;Categorías Gramaticales Invariables;11;2do TRIM
3204120000;3204;;Ortología;12;2do TRIM
3204130000;3204;;Los Pronombres (Lo);13;2do TRIM
3204140000;3204;;Género Narrativo;14;3er TRIM
3204150000;3204;;La Descripción;15;3er TRIM
3204160000;3204;;La Biografía Y Autobiografía;16;3er TRIM
3204170000;3204;;La Crónica;17;3er TRIM
3204180000;3204;;La Familia Y Sus Componentes (Lo);18;3er TRIM
3304010000;3304;;El Verbo Y Sus Variaciones;1;1er TRIM
3304020000;3304;;El Verbo Y Su Clasificación;2;1er TRIM
3304030000;3304;;Verbos Con Enclítico;3;1er TRIM
3304040000;3304;;Verbos Pronominales;4;1er TRIM
3304050000;3304;;El Adverbio;5;1er TRIM
3304060000;3304;;Saludos Y Diálogos Cortos (Lo);6;1er TRIM
3304070000;3304;;Taller De Lectura;7;1er TRIM
3304080000;3304;;Taller De Escritura Y Caligrafia;8;1er TRIM
3304090000;3304;;Taller De Ortografía;9;1er TRIM
3304100000;3304;;La Literatura;10;2do TRIM
3304110000;3304;;Género Lírico;11;2do TRIM
3304120000;3304;;Subgéneros Líricos;12;2do TRIM
3304130000;3304;;Lenguaje Literario;13;2do TRIM
3304140000;3304;;La Oración Simple (Lo);14;2do TRIM
3304150000;3304;;Tipos De Textos Orales;15;3er TRIM
3304160000;3304;;Género Informativo;16;3er TRIM
3304170000;3304;;Género De Opinión;17;3er TRIM
3304180000;3304;;Los Conectores Textuales;18;3er TRIM
3304190000;3304;;Produccion De Textos Cortos;19;3er TRIM
3404010000;3404;;La Argumentación Como Recurso;1;1er TRIM
3404020000;3404;;Textos De Interacción Social;2;1er TRIM
3404030000;3404;;Técnicas De Expresión Oral;3;1er TRIM
3404040000;3404;;La Oración Compuesta;4;1er TRIM
3404050000;3404;;Taller De Lectura;5;1er TRIM
3404060000;3404;;Taller De Escritura;6;1er TRIM
3404070000;3404;;Taller De Ortografía;7;1er TRIM
3404080000;3404;;Corrientes Literarias;8;2do TRIM
3404090000;3404;;El Género Dramático;9;2do TRIM
3404100000;3404;;La Importancia De Los Medios Radiofónicos En La Lucha Contra La Desigualdad Social;10;3er TRIM
3404110000;3404;;Medios Audiovisuales;11;3er TRIM
3404120000;3404;;Guión Teatral;12;3er TRIM
3404130000;3404;;Guion Cinematográfico;13;3er TRIM
3504010000;3504;;El Boom De La Literatura En Bolivia Y En Latinoamérica;1;1er TRIM
3504020000;3504;;Principales Vanguardias Literarias;2;1er TRIM
3504030000;3504;;El Género Didáctico;3;1er TRIM
3504040000;3504;;Taller De Lectura;4;1er TRIM
3504050000;3504;;Taller De Escritura;5;1er TRIM
3504060000;3504;;Taller De Ortografía;6;1er TRIM
3504070000;3504;;Expresiones Teatrales Desde La Plurinacionalidad Y Rol De La Mujer En La Sociedad;7;2do TRIM
3504080000;3504;;Teatro En La Diversidad Cultural;8;2do TRIM
3504090000;3504;;Teatro En Bolivia;9;2do TRIM
